source,section,rank,headline,link,collected_at_iso
India Today,most_read,10,"'We're all shattered': Loved ones, community hold vigil for slain Sikh family in US",https://www.indiatoday.in/india/story/community-loved-ones-hold-vigil-sikh-family-murder-us-merced-city-2009515-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,11,Richa Chadha wears dainty Bvlgari mangalsutra in stunning pics with husband Ali Fazal. Here’s the price,https://www.indiatoday.in/lifestyle/fashion/story/richa-chadha-wears-dainty-bvlgari-mangalsutra-in-stunning-pics-with-husband-ali-fazal-here-s-the-price-2009509-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,12,"What to watch on Netflix, Disney+ Hotstar and Amazon Prime Video this weekend",https://www.indiatoday.in/entertainment/ott/story/what-to-watch-on-netflix-disney-hotstar-and-amazon-prime-video-this-weekend-2009510-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,13,Karnataka govt to hike SC/ST reservation,https://www.indiatoday.in/india/story/karnataka-hike-sc-st-reservation-quota-justice-nagamohan-das-committee-report-2009505-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,14,"Delhi civic body identifies 250 mosquito breeding hotspots, launches drive",https://www.indiatoday.in/cities/delhi/story/delhi-civic-body-identifies-mosquito-breeding-hotspots-launches-drive-2009508-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,15,"Your weekly news quiz, October 7 | Play on",https://www.indiatoday.in/india/story/your-weekly-news-quiz-october-7-play-on-2009506-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,16,"Salman Khan was on Mohali RPG attacker's hitlist, says Delhi Police",https://www.indiatoday.in/india/story/delhi-police-arrest-mohali-rpg-attacker-salman-khan-was-on-hit-list-2009502-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,17,"Iran denies security forces killed 16-year-old, says she fell off roof",https://www.indiatoday.in/world/story/iran-security-forces-16-year-old-killed-protest-on-death-of-woman-in-police-custody-2009503-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,18,"Vande Bharat Express rams into cattle, suffers minor damage; 2nd incident in 2 days",https://www.indiatoday.in/india/story/vande-bharat-express-hits-cattle-suffers-minor-damage-gujarat-2009490-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,19,2 Madhya Pradesh Congress MLAs booked for harassing woman on train,https://www.indiatoday.in/crime/story/2-madhya-pradesh-congress-mlas-booked-for-harassing-woman-on-train-2009441-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,20,Rashmika Mandanna has no regrets for not being able to spend time with her sister. Here's why,https://www.indiatoday.in/movies/regional-cinema/story/rashmika-mandanna-has-no-regrets-for-not-being-able-to-spend-time-with-her-sister-here-s-why-2009492-2022-10-07,2026-03-17T02:41:47+00:00
India Today,most_read,21,"Financial Horoscope Today, March 17, 2026: Libra Signs Will See an Increase in Wealth, Know the Status of Other Signs",https://www.indiatoday.in/horoscopes/financial-horoscope/story/economic-horoscope-today-march-17-2026-libra-signs-will-see-an-increase-in-wealth-know-the-status-of-other-signs-2882760-2026-03-17,2026-03-17T02:41:47+00:00
India Today,most_read,22,"Career Horoscope Today, March 17, 2026: Capricorn Should Not Lend Money to Anyone, Know What Your Sign Says",https://www.indiatoday.in/horoscopes/career-horoscope/story/career-horoscope-today-march-17-2026-capricorn-should-not-lend-money-to-anyone-know-what-your-sign-says-2882825-2026-03-17,2026-03-17T02:41:47+00:00
India Today,most_read,23,"Love Horoscope Today for Tuesday, March 17, 2026: Leo Signs Will Receive Trust and Support from Friends, Find Out What Your Sign Says",https://www.indiatoday.in/horoscopes/love-horoscope/story/love-horoscope-today-for-tuesday-march-17-2026-leo-signs-will-receive-trust-and-support-from-friends-find-out-what-your-sign-says-2882826-2026-03-17,2026-03-17T02:41:47+00:00
India Today,most_read,24,"Pakistani man plays Kal Ho Naa Ho on rubab in mountains, what happens next is magical",https://www.indiatoday.in/trending-news/story/pakistani-man-plays-kal-ho-naa-ho-on-rubab-in-mountains-what-happens-next-is-magical-2880916-2026-03-12,2026-03-17T02:41:47+00:00
India Today,most_read,25,Man shares why 'Indians have terrible reputation' as tourists abroad after Vietnam trip,https://www.indiatoday.in/trending-news/story/man-shares-why-indians-have-terrible-reputation-as-tourists-abroad-after-vietnam-trip-2881909-2026-03-14,2026-03-17T02:41:47+00:00
India Today,most_read,26,"Actor Jannat Zubair, brother Ayaan safe after alleged assault and highway chase",https://www.indiatoday.in/entertainment/television/story/actor-jannat-zubair-brother-ayaan-safe-after-alleged-assault-and-highway-chase-2882925-2026-03-16,2026-03-17T02:41:47+00:00
India Today,most_read,27,"Woman removed from flight for playing video aloud, meltdown caught on camera",https://www.indiatoday.in/trending-news/story/woman-removed-from-american-airlines-flight-for-playing-video-aloud-meltdown-caught-on-camera-2880192-2026-03-11,2026-03-17T02:41:47+00:00
India Today,most_read,28,Farah Khan reveals reason why she once avoided working with Akshaye Khanna,https://www.indiatoday.in/movies/celebrities/story/farah-khan-says-she-once-avoided-working-with-akshaye-khanna-2881977-2026-03-14,2026-03-17T02:41:47+00:00
India Today,most_read,29,"Haryana man applies Holi colour to friend's lover, tied to railway track, killed",https://www.indiatoday.in/india/story/haryana-man-applies-holi-colour-to-friend-lover-tied-to-railway-track-killed-2882936-2026-03-16,2026-03-17T02:41:47+00:00
India Today,most_read,30,"Drunk man urinates on woman from auto, mob beats him to death in Chennai",https://www.indiatoday.in/india/story/chennai-man-beaten-to-death-by-mob-after-allegedly-urinating-on-woman-near-broadway-2881732-2026-03-14,2026-03-17T02:41:47+00:00
